Unnamed: 0,ID,KML_ha,REDD,fid,polygon_ID,polygon_ha,year,def,defc,IL,pa,mine,timber,conservation,tree,access,dem,slope,fric,mm_ID,mm,buf1k_def,buf1k_defc,buf10k_def,buf10k_defc
21558,934,302310,0,1817,1817,302310,2010,47.54,239.14,1.0,0.665,0.0,0.0,1.0,1.0,1650.8987,435.0277,2.9752,0.0399,1817 2010,1708,0,1,102,717
23537,934,302310,0,1817,1817,302310,2011,11.16,250.3,1.0,0.665,0.0,0.0,1.0,1.0,1650.8987,435.0277,2.9752,0.0399,1817 2011,1514,0,1,17,734
25516,934,302310,0,1817,1817,302310,2012,48.21,298.5,1.0,0.665,0.0,0.0,1.0,1.0,1650.8987,435.0277,2.9752,0.0399,1817 2012,1737,0,1,112,846
27495,934,302310,0,1817,1817,302310,2013,99.1,397.61,1.0,0.665,0.0,0.0,1.0,1.0,1650.8987,435.0277,2.9752,0.0399,1817 2013,1508,0,1,181,1027
29474,934,302310,0,1817,1817,302310,2014,69.91,467.52,1.0,0.665,0.0,0.0,1.0,1.0,1650.8987,435.0277,2.9752,0.0399,1817 2014,1736,0,1,181,1208
31453,934,302310,0,1817,1817,302310,2015,36.16,503.67,1.0,0.665,0.0,0.0,1.0,1.0,1650.8987,435.0277,2.9752,0.0399,1817 2015,1625,0,1,124,1332
33432,934,302310,0,1817,1817,302310,2016,132.58,636.26,1.0,0.665,0.0,0.0,1.0,1.0,1650.8987,435.0277,2.9752,0.0399,1817 2016,1678,0,1,255,1587
35411,934,302310,0,1817,1817,302310,2017,67.76,704.02,1.0,0.665,0.0,0.0,1.0,1.0,1650.8987,435.0277,2.9752,0.0399,1817 2017,1782,0,1,268,1855
37390,934,302310,0,1817,1817,302310,2018,52.85,756.87,1.0,0.665,0.0,0.0,1.0,1.0,1650.8987,435.0277,2.9752,0.0399,1817 2018,1639,3,4,259,2114
39369,934,302310,0,1817,1817,302310,2019,63.22,820.1,1.0,0.665,0.0,0.0,1.0,1.0,1650.8987,435.0277,2.9752,0.0399,1817 2019,1333,2,5,319,2432
41348,934,302310,0,1817,1817,302310,2020,57.59,877.68,1.0,0.665,0.0,0.0,1.0,1.0,1650.8987,435.0277,2.9752,0.0399,1817 2020,1242,0,5,384,2816
3748,934,302383,0,1819,1819,302383,2001,845.6,845.6,0.0,0.0,0.717,0.0,0.0,0.97,365.1544,635.1332,1.7749,0.0397,1819 2001,1389,69,69,740,740
5727,934,302383,0,1819,1819,302383,2002,1227.15,2072.74,0.0,0.0,0.717,0.0,0.0,0.97,365.1544,635.1332,1.7749,0.0397,1819 2002,1681,126,196,971,1710
7706,934,302383,0,1819,1819,302383,2003,345.55,2418.29,0.0,0.0,0.717,0.0,0.0,0.97,365.1544,635.1332,1.7749,0.0397,1819 2003,1561,17,212,198,1908
9685,934,302383,0,1819,1819,302383,2004,335.91,2754.2,0.0,0.0,0.717,0.0,0.0,0.97,365.1544,635.1332,1.7749,0.0397,1819 2004,1398,15,227,211,2119
11664,934,302383,0,1819,1819,302383,2005,1878.4,4632.6,0.0,0.0,0.717,0.0,0.0,0.97,365.1544,635.1332,1.7749,0.0397,1819 2005,1480,128,356,1240,3359
13643,934,302383,0,1819,1819,302383,2006,57.4,4690.0,0.0,0.0,0.717,0.0,0.0,0.97,365.1544,635.1332,1.7749,0.0397,1819 2006,1692,7,363,63,3421
15622,934,302383,0,1819,1819,302383,2007,5427.93,10117.93,0.0,0.0,0.717,0.0,0.0,0.97,365.1544,635.1332,1.7749,0.0397,1819 2007,1444,500,862,3572,6993
17601,934,302383,0,1819,1819,302383,2008,219.9,10337.83,0.0,0.0,0.717,0.0,0.0,0.97,365.1544,635.1332,1.7749,0.0397,1819 2008,1730,39,902,309,7303
19580,934,302383,0,1819,1819,302383,2009,1718.37,12056.2,0.0,0.0,0.717,0.0,0.0,0.97,365.1544,635.1332,1.7749,0.0397,1819 2009,1659,175,1077,1221,8523
21559,934,302383,0,1819,1819,302383,2010,1467.84,13524.04,0.0,0.0,0.717,0.0,0.0,0.97,365.1544,635.1332,1.7749,0.0397,1819 2010,1972,122,1199,821,9344
23538,934,302383,0,1819,1819,302383,2011,1064.02,14588.06,0.0,0.0,0.717,0.0,0.0,0.97,365.1544,635.1332,1.7749,0.0397,1819 2011,1266,87,1286,908,10252
25517,934,302383,0,1819,1819,302383,2012,1771.6,16359.66,0.0,0.0,0.717,0.0,0.0,0.97,365.1544,635.1332,1.7749,0.0397,1819 2012,1171,109,1396,760,11012
27496,934,302383,0,1819,1819,302383,2013,1508.28,17867.94,0.0,0.0,0.717,0.0,0.0,0.97,365.1544,635.1332,1.7749,0.0397,1819 2013,1108,167,1563,994,12006
29475,934,302383,0,1819,1819,302383,2014,2243.69,20111.64,0.0,0.0,0.717,0.0,0.0,0.97,365.1544,635.1332,1.7749,0.0397,1819 2014,1151,174,1737,1284,13290
31454,934,302383,0,1819,1819,302383,2015,2055.47,22167.11,0.0,0.0,0.717,0.0,0.0,0.97,365.1544,635.1332,1.7749,0.0397,1819 2015,1113,135,1872,1263,14552
33433,934,302383,0,1819,1819,302383,2016,2917.37,25084.48,0.0,0.0,0.717,0.0,0.0,0.97,365.1544,635.1332,1.7749,0.0397,1819 2016,1104,223,2095,1873,16425
35412,934,302383,0,1819,1819,302383,2017,3387.72,28472.2,0.0,0.0,0.717,0.0,0.0,0.97,365.1544,635.1332,1.7749,0.0397,1819 2017,1203,218,2312,2211,18636
37391,934,302383,0,1819,1819,302383,2018,1725.59,30197.79,0.0,0.0,0.717,0.0,0.0,0.97,365.1544,635.1332,1.7749,0.0397,1819 2018,1220,107,2419,1126,19762
39370,934,302383,0,1819,1819,302383,2019,2543.94,32741.73,0.0,0.0,0.717,0.0,0.0,0.97,365.1544,635.1332,1.7749,0.0397,1819 2019,1172,167,2586,1580,21342
41349,934,302383,0,1819,1819,302383,2020,3110.55,35852.28,0.0,0.0,0.717,0.0,0.0,0.97,365.1544,635.1332,1.7749,0.0397,1819 2020,1312,194,2780,1839,23181
3749,934,303063,0,1820,1820,303063,2001,477.4,477.4,0.79,0.0,0.592,0.0,0.1,0.69,609.773,602.5373,4.3137,0.0402,1820 2001,684,33,33,361,361
5728,934,303063,0,1820,1820,303063,2002,190.78,668.19,0.79,0.0,0.592,0.0,0.1,0.69,609.773,602.5373,4.3137,0.0402,1820 2002,1773,4,37,49,410
7707,934,303063,0,1820,1820,303063,2003,353.45,1021.64,0.79,0.0,0.592,0.0,0.1,0.69,609.773,602.5373,4.3137,0.0402,1820 2003,1021,29,66,152,562
9686,934,303063,0,1820,1820,303063,2004,315.37,1337.01,0.79,0.0,0.592,0.0,0.1,0.69,609.773,602.5373,4.3137,0.0402,1820 2004,1243,19,85,161,724
11665,934,303063,0,1820,1820,303063,2005,458.27,1795.28,0.79,0.0,0.592,0.0,0.1,0.69,609.773,602.5373,4.3137,0.0402,1820 2005,1274,13,98,178,902
13644,934,303063,0,1820,1820,303063,2006,818.51,2613.79,0.79,0.0,0.592,0.0,0.1,0.69,609.773,602.5373,4.3137,0.0402,1820 2006,1857,23,121,523,1425
15623,934,303063,0,1820,1820,303063,2007,256.33,2870.12,0.79,0.0,0.592,0.0,0.1,0.69,609.773,602.5373,4.3137,0.0402,1820 2007,1517,21,142,180,1605
17602,934,303063,0,1820,1820,303063,2008,26.63,2896.75,0.79,0.0,0.592,0.0,0.1,0.69,609.773,602.5373,4.3137,0.0402,1820 2008,1414,1,143,111,1716
19581,934,303063,0,1820,1820,303063,2009,364.38,3261.13,0.79,0.0,0.592,0.0,0.1,0.69,609.773,602.5373,4.3137,0.0402,1820 2009,1752,30,173,314,2030
21560,934,303063,0,1820,1820,303063,2010,445.91,3707.03,0.79,0.0,0.592,0.0,0.1,0.69,609.773,602.5373,4.3137,0.0402,1820 2010,1820,34,207,451,2480
23539,934,303063,0,1820,1820,303063,2011,102.04,3809.08,0.79,0.0,0.592,0.0,0.1,0.69,609.773,602.5373,4.3137,0.0402,1820 2011,1469,14,221,155,2635
25518,934,303063,0,1820,1820,303063,2012,393.13,4202.21,0.79,0.0,0.592,0.0,0.1,0.69,609.773,602.5373,4.3137,0.0402,1820 2012,1334,13,234,254,2889
27497,934,303063,0,1820,1820,303063,2013,323.81,4526.02,0.79,0.0,0.592,0.0,0.1,0.69,609.773,602.5373,4.3137,0.0402,1820 2013,1071,19,253,279,3168
29476,934,303063,0,1820,1820,303063,2014,997.05,5523.07,0.79,0.0,0.592,0.0,0.1,0.69,609.773,602.5373,4.3137,0.0402,1820 2014,1373,81,334,999,4167
31455,934,303063,0,1820,1820,303063,2015,1271.51,6794.58,0.79,0.0,0.592,0.0,0.1,0.69,609.773,602.5373,4.3137,0.0402,1820 2015,1133,42,376,1136,5302
33434,934,303063,0,1820,1820,303063,2016,1678.51,8473.09,0.79,0.0,0.592,0.0,0.1,0.69,609.773,602.5373,4.3137,0.0402,1820 2016,1266,83,459,1132,6434
35413,934,303063,0,1820,1820,303063,2017,1274.8,9747.88,0.79,0.0,0.592,0.0,0.1,0.69,609.773,602.5373,4.3137,0.0402,1820 2017,1361,45,505,907,7341
37392,934,303063,0,1820,1820,303063,2018,3867.36,13615.25,0.79,0.0,0.592,0.0,0.1,0.69,609.773,602.5373,4.3137,0.0402,1820 2018,1048,170,675,2791,10132
39371,934,303063,0,1820,1820,303063,2019,1348.1,14963.35,0.79,0.0,0.592,0.0,0.1,0.69,609.773,602.5373,4.3137,0.0402,1820 2019,1303,57,732,1126,11258
41350,934,303063,0,1820,1820,303063,2020,1343.36,16306.7,0.79,0.0,0.592,0.0,0.1,0.69,609.773,602.5373,4.3137,0.0402,1820 2020,1159,92,824,1581,12839
3750,934,303226,0,1821,1821,303226,2001,334.55,334.55,0.0,0.0,0.254,0.0,0.0,0.35,103.2672,704.4987,3.5685,0.0131,1821 2001,1345,34,34,326,326
5729,934,303226,0,1821,1821,303226,2002,747.1,1081.65,0.0,0.0,0.254,0.0,0.0,0.35,103.2672,704.4987,3.5685,0.0131,1821 2002,2315,34,68,359,685
7708,934,303226,0,1821,1821,303226,2003,486.63,1568.27,0.0,0.0,0.254,0.0,0.0,0.35,103.2672,704.4987,3.5685,0.0131,1821 2003,1350,24,92,339,1024
9687,934,303226,0,1821,1821,303226,2004,38.36,1606.63,0.0,0.0,0.254,0.0,0.0,0.35,103.2672,704.4987,3.5685,0.0131,1821 2004,1375,2,93,24,1048
11666,934,303226,0,1821,1821,303226,2005,488.71,2095.34,0.0,0.0,0.254,0.0,0.0,0.35,103.2672,704.4987,3.5685,0.0131,1821 2005,1664,22,115,245,1293
13645,934,303226,0,1821,1821,303226,2006,321.55,2416.89,0.0,0.0,0.254,0.0,0.0,0.35,103.2672,704.4987,3.5685,0.0131,1821 2006,1948,12,128,137,1430
15624,934,303226,0,1821,1821,303226,2007,790.29,3207.18,0.0,0.0,0.254,0.0,0.0,0.35,103.2672,704.4987,3.5685,0.0131,1821 2007,1759,44,172,412,1842
17603,934,303226,0,1821,1821,303226,2008,0.0,3207.18,0.0,0.0,0.254,0.0,0.0,0.35,103.2672,704.4987,3.5685,0.0131,1821 2008,1378,0,172,0,1842
19582,934,303226,0,1821,1821,303226,2009,385.12,3592.3,0.0,0.0,0.254,0.0,0.0,0.35,103.2672,704.4987,3.5685,0.0131,1821 2009,1328,13,185,193,2035
21561,934,303226,0,1821,1821,303226,2010,1879.42,5471.72,0.0,0.0,0.254,0.0,0.0,0.35,103.2672,704.4987,3.5685,0.0131,1821 2010,1074,145,331,1332,3367
23540,934,303226,0,1821,1821,303226,2011,285.45,5757.17,0.0,0.0,0.254,0.0,0.0,0.35,103.2672,704.4987,3.5685,0.0131,1821 2011,1362,18,348,147,3514
25519,934,303226,0,1821,1821,303226,2012,1028.42,6785.59,0.0,0.0,0.254,0.0,0.0,0.35,103.2672,704.4987,3.5685,0.0131,1821 2012,1583,41,390,487,4001
27498,934,303226,0,1821,1821,303226,2013,622.42,7408.01,0.0,0.0,0.254,0.0,0.0,0.35,103.2672,704.4987,3.5685,0.0131,1821 2013,1785,33,422,484,4485
29477,934,303226,0,1821,1821,303226,2014,679.99,8088.0,0.0,0.0,0.254,0.0,0.0,0.35,103.2672,704.4987,3.5685,0.0131,1821 2014,1528,40,463,470,4955
31456,934,303226,0,1821,1821,303226,2015,633.54,8721.54,0.0,0.0,0.254,0.0,0.0,0.35,103.2672,704.4987,3.5685,0.0131,1821 2015,1664,45,508,585,5539
33435,934,303226,0,1821,1821,303226,2016,1353.52,10075.07,0.0,0.0,0.254,0.0,0.0,0.35,103.2672,704.4987,3.5685,0.0131,1821 2016,1807,72,580,873,6412
35414,934,303226,0,1821,1821,303226,2017,1834.11,11909.18,0.0,0.0,0.254,0.0,0.0,0.35,103.2672,704.4987,3.5685,0.0131,1821 2017,1716,90,669,815,7227
37393,934,303226,0,1821,1821,303226,2018,990.01,12899.19,0.0,0.0,0.254,0.0,0.0,0.35,103.2672,704.4987,3.5685,0.0131,1821 2018,1717,16,686,324,7551
39372,934,303226,0,1821,1821,303226,2019,584.35,13483.53,0.0,0.0,0.254,0.0,0.0,0.35,103.2672,704.4987,3.5685,0.0131,1821 2019,1407,20,706,224,7775
41351,934,303226,0,1821,1821,303226,2020,1174.69,14658.23,0.0,0.0,0.254,0.0,0.0,0.35,103.2672,704.4987,3.5685,0.0131,1821 2020,1135,53,758,574,8349
3751,934,199200,0,1822,1822,199200,2001,323.89,323.89,0.0,0.0,0.409,0.0,0.0,0.73,101.2384,458.3662,2.0667,0.0384,1822 2001,1804,1,1,43,43
5730,934,199200,0,1822,1822,199200,2002,1401.58,1725.47,0.0,0.0,0.409,0.0,0.0,0.73,101.2384,458.3662,2.0667,0.0384,1822 2002,1640,43,44,159,201
7709,934,199200,0,1822,1822,199200,2003,101.82,1827.29,0.0,0.0,0.409,0.0,0.0,0.73,101.2384,458.3662,2.0667,0.0384,1822 2003,1637,5,49,17,218
9688,934,199200,0,1822,1822,199200,2004,0.0,1827.29,0.0,0.0,0.409,0.0,0.0,0.73,101.2384,458.3662,2.0667,0.0384,1822 2004,1479,0,49,0,218
11667,934,199200,0,1822,1822,199200,2005,63.04,1890.32,0.0,0.0,0.409,0.0,0.0,0.73,101.2384,458.3662,2.0667,0.0384,1822 2005,1637,0,49,28,246
13646,934,199200,0,1822,1822,199200,2006,239.29,2129.62,0.0,0.0,0.409,0.0,0.0,0.73,101.2384,458.3662,2.0667,0.0384,1822 2006,1713,2,51,12,258
15625,934,199200,0,1822,1822,199200,2007,653.61,2783.23,0.0,0.0,0.409,0.0,0.0,0.73,101.2384,458.3662,2.0667,0.0384,1822 2007,1610,1,52,32,290
17604,934,199200,0,1822,1822,199200,2008,0.0,2783.23,0.0,0.0,0.409,0.0,0.0,0.73,101.2384,458.3662,2.0667,0.0384,1822 2008,1493,0,52,0,290
19583,934,199200,0,1822,1822,199200,2009,1259.72,4042.94,0.0,0.0,0.409,0.0,0.0,0.73,101.2384,458.3662,2.0667,0.0384,1822 2009,1763,10,63,82,372
21562,934,199200,0,1822,1822,199200,2010,536.04,4578.99,0.0,0.0,0.409,0.0,0.0,0.73,101.2384,458.3662,2.0667,0.0384,1822 2010,1821,14,77,57,429
23541,934,199200,0,1822,1822,199200,2011,333.52,4912.51,0.0,0.0,0.409,0.0,0.0,0.73,101.2384,458.3662,2.0667,0.0384,1822 2011,1613,12,89,64,493
25520,934,199200,0,1822,1822,199200,2012,568.31,5480.81,0.0,0.0,0.409,0.0,0.0,0.73,101.2384,458.3662,2.0667,0.0384,1822 2012,1432,15,104,316,810
27499,934,199200,0,1822,1822,199200,2013,414.94,5895.75,0.0,0.0,0.409,0.0,0.0,0.73,101.2384,458.3662,2.0667,0.0384,1822 2013,1761,21,124,353,1162
29478,934,199200,0,1822,1822,199200,2014,721.18,6616.94,0.0,0.0,0.409,0.0,0.0,0.73,101.2384,458.3662,2.0667,0.0384,1822 2014,1541,32,156,369,1531
31457,934,199200,0,1822,1822,199200,2015,287.29,6904.23,0.0,0.0,0.409,0.0,0.0,0.73,101.2384,458.3662,2.0667,0.0384,1822 2015,1499,13,169,96,1627
33436,934,199200,0,1822,1822,199200,2016,987.82,7892.04,0.0,0.0,0.409,0.0,0.0,0.73,101.2384,458.3662,2.0667,0.0384,1822 2016,1207,26,196,208,1835
35415,934,199200,0,1822,1822,199200,2017,1806.66,9698.7,0.0,0.0,0.409,0.0,0.0,0.73,101.2384,458.3662,2.0667,0.0384,1822 2017,1289,62,258,418,2253
37394,934,199200,0,1822,1822,199200,2018,985.51,10684.21,0.0,0.0,0.409,0.0,0.0,0.73,101.2384,458.3662,2.0667,0.0384,1822 2018,1765,15,272,161,2414
39373,934,199200,0,1822,1822,199200,2019,1063.57,11747.78,0.0,0.0,0.409,0.0,0.0,0.73,101.2384,458.3662,2.0667,0.0384,1822 2019,1257,22,294,145,2559
41352,934,199200,0,1822,1822,199200,2020,813.41,12561.19,0.0,0.0,0.409,0.0,0.0,0.73,101.2384,458.3662,2.0667,0.0384,1822 2020,1077,34,329,491,3050
3752,934,305414,0,1823,1823,305414,2001,27.39,27.39,0.0,1.0,0.0,0.0,0.0,0.45,409.5189,891.5326,3.1166,0.0155,1823 2001,1094,0,0,25,25
5731,934,305414,0,1823,1823,305414,2002,188.16,215.55,0.0,1.0,0.0,0.0,0.0,0.45,409.5189,891.5326,3.1166,0.0155,1823 2002,1096,57,57,980,1005
7710,934,305414,0,1823,1823,305414,2003,213.22,428.77,0.0,1.0,0.0,0.0,0.0,0.45,409.5189,891.5326,3.1166,0.0155,1823 2003,1384,15,72,300,1305
9689,934,305414,0,1823,1823,305414,2004,5.66,434.42,0.0,1.0,0.0,0.0,0.0,0.45,409.5189,891.5326,3.1166,0.0155,1823 2004,1195,1,74,270,1576
11668,934,305414,0,1823,1823,305414,2005,70.22,504.65,0.0,1.0,0.0,0.0,0.0,0.45,409.5189,891.5326,3.1166,0.0155,1823 2005,831,5,79,150,1725
13647,934,305414,0,1823,1823,305414,2006,32.88,537.52,0.0,1.0,0.0,0.0,0.0,0.45,409.5189,891.5326,3.1166,0.0155,1823 2006,1389,0,79,64,1790
15626,934,305414,0,1823,1823,305414,2007,40.38,577.91,0.0,1.0,0.0,0.0,0.0,0.45,409.5189,891.5326,3.1166,0.0155,1823 2007,1084,0,79,114,1904
17605,934,305414,0,1823,1823,305414,2008,38.18,616.08,0.0,1.0,0.0,0.0,0.0,0.45,409.5189,891.5326,3.1166,0.0155,1823 2008,1138,10,89,226,2129
19584,934,305414,0,1823,1823,305414,2009,44.83,660.91,0.0,1.0,0.0,0.0,0.0,0.45,409.5189,891.5326,3.1166,0.0155,1823 2009,1385,15,104,411,2541
21563,934,305414,0,1823,1823,305414,2010,48.83,709.74,0.0,1.0,0.0,0.0,0.0,0.45,409.5189,891.5326,3.1166,0.0155,1823 2010,991,9,112,259,2799
23542,934,305414,0,1823,1823,305414,2011,39.96,749.7,0.0,1.0,0.0,0.0,0.0,0.45,409.5189,891.5326,3.1166,0.0155,1823 2011,1060,30,142,491,3290
25521,934,305414,0,1823,1823,305414,2012,107.12,856.81,0.0,1.0,0.0,0.0,0.0,0.45,409.5189,891.5326,3.1166,0.0155,1823 2012,1088,71,213,1699,4989
27500,934,305414,0,1823,1823,305414,2013,52.19,909.0,0.0,1.0,0.0,0.0,0.0,0.45,409.5189,891.5326,3.1166,0.0155,1823 2013,1126,15,228,62,5051
29479,934,305414,0,1823,1823,305414,2014,37.86,946.86,0.0,1.0,0.0,0.0,0.0,0.45,409.5189,891.5326,3.1166,0.0155,1823 2014,939,2,230,45,5096
31458,934,305414,0,1823,1823,305414,2015,12.49,959.35,0.0,1.0,0.0,0.0,0.0,0.45,409.5189,891.5326,3.1166,0.0155,1823 2015,1172,1,231,23,5119
33437,934,305414,0,1823,1823,305414,2016,16.04,975.39,0.0,1.0,0.0,0.0,0.0,0.45,409.5189,891.5326,3.1166,0.0155,1823 2016,1101,5,236,68,5187
35416,934,305414,0,1823,1823,305414,2017,19.45,994.84,0.0,1.0,0.0,0.0,0.0,0.45,409.5189,891.5326,3.1166,0.0155,1823 2017,1131,9,245,90,5278
37395,934,305414,0,1823,1823,305414,2018,7.25,1002.09,0.0,1.0,0.0,0.0,0.0,0.45,409.5189,891.5326,3.1166,0.0155,1823 2018,973,2,247,82,5359
39374,934,305414,0,1823,1823,305414,2019,3.53,1005.61,0.0,1.0,0.0,0.0,0.0,0.45,409.5189,891.5326,3.1166,0.0155,1823 2019,911,3,250,89,5449
41353,934,305414,0,1823,1823,305414,2020,187.03,1192.65,0.0,1.0,0.0,0.0,0.0,0.45,409.5189,891.5326,3.1166,0.0155,1823 2020,1166,7,257,90,5538
3753,934,302904,0,1824,1824,302904,2001,221.23,221.23,1.0,0.121,0.617,0.0,0.0,0.69,361.6198,781.4575,2.1254,0.0149,1824 2001,1486,3,3,340,340
5732,934,302904,0,1824,1824,302904,2002,286.32,507.54,1.0,0.121,0.617,0.0,0.0,0.69,361.6198,781.4575,2.1254,0.0149,1824 2002,1222,11,14,372,712
7711,934,302904,0,1824,1824,302904,2003,91.11,598.65,1.0,0.121,0.617,0.0,0.0,0.69,361.6198,781.4575,2.1254,0.0149,1824 2003,1381,5,19,133,845
9690,934,302904,0,1824,1824,302904,2004,176.15,774.8,1.0,0.121,0.617,0.0,0.0,0.69,361.6198,781.4575,2.1254,0.0149,1824 2004,896,16,34,396,1241
11669,934,302904,0,1824,1824,302904,2005,104.6,879.4,1.0,0.121,0.617,0.0,0.0,0.69,361.6198,781.4575,2.1254,0.0149,1824 2005,1153,8,43,297,1538
13648,934,302904,0,1824,1824,302904,2006,101.03,980.43,1.0,0.121,0.617,0.0,0.0,0.69,361.6198,781.4575,2.1254,0.0149,1824 2006,1386,6,48,138,1676
15627,934,302904,0,1824,1824,302904,2007,473.99,1454.42,1.0,0.121,0.617,0.0,0.0,0.69,361.6198,781.4575,2.1254,0.0149,1824 2007,1271,24,73,559,2235
17606,934,302904,0,1824,1824,302904,2008,214.42,1668.84,1.0,0.121,0.617,0.0,0.0,0.69,361.6198,781.4575,2.1254,0.0149,1824 2008,1326,8,81,280,2515
19585,934,302904,0,1824,1824,302904,2009,222.75,1891.59,1.0,0.121,0.617,0.0,0.0,0.69,361.6198,781.4575,2.1254,0.0149,1824 2009,1192,3,83,354,2869
21564,934,302904,0,1824,1824,302904,2010,488.26,2379.85,1.0,0.121,0.617,0.0,0.0,0.69,361.6198,781.4575,2.1254,0.0149,1824 2010,1150,20,104,398,3268
23543,934,302904,0,1824,1824,302904,2011,89.62,2469.48,1.0,0.121,0.617,0.0,0.0,0.69,361.6198,781.4575,2.1254,0.0149,1824 2011,1815,1,105,408,3676
25522,934,302904,0,1824,1824,302904,2012,200.11,2669.59,1.0,0.121,0.617,0.0,0.0,0.69,361.6198,781.4575,2.1254,0.0149,1824 2012,1088,7,112,274,3950
27501,934,302904,0,1824,1824,302904,2013,253.08,2922.67,1.0,0.121,0.617,0.0,0.0,0.69,361.6198,781.4575,2.1254,0.0149,1824 2013,1299,25,136,495,4445
29480,934,302904,0,1824,1824,302904,2014,448.33,3370.99,1.0,0.121,0.617,0.0,0.0,0.69,361.6198,781.4575,2.1254,0.0149,1824 2014,803,52,188,703,5148
31459,934,302904,0,1824,1824,302904,2015,334.09,3705.09,1.0,0.121,0.617,0.0,0.0,0.69,361.6198,781.4575,2.1254,0.0149,1824 2015,994,32,221,620,5768
33438,934,302904,0,1824,1824,302904,2016,241.72,3946.8,1.0,0.121,0.617,0.0,0.0,0.69,361.6198,781.4575,2.1254,0.0149,1824 2016,929,49,269,604,6372
35417,934,302904,0,1824,1824,302904,2017,934.79,4881.59,1.0,0.121,0.617,0.0,0.0,0.69,361.6198,781.4575,2.1254,0.0149,1824 2017,927,87,357,839,7211
37396,934,302904,0,1824,1824,302904,2018,496.66,5378.26,1.0,0.121,0.617,0.0,0.0,0.69,361.6198,781.4575,2.1254,0.0149,1824 2018,950,55,412,576,7787
39375,934,302904,0,1824,1824,302904,2019,364.23,5742.48,1.0,0.121,0.617,0.0,0.0,0.69,361.6198,781.4575,2.1254,0.0149,1824 2019,941,40,452,572,8360
41354,934,302904,0,1824,1824,302904,2020,244.34,5986.82,1.0,0.121,0.617,0.0,0.0,0.69,361.6198,781.4575,2.1254,0.0149,1824 2020,1262,24,477,515,8875
3754,934,302491,0,1825,1825,302491,2001,3047.23,3047.23,0.0,0.0,0.732,0.0,0.0,0.55,410.558,527.0,1.8503,0.0201,1825 2001,703,275,275,3566,3566
5733,934,302491,0,1825,1825,302491,2002,447.16,3494.39,0.0,0.0,0.732,0.0,0.0,0.55,410.558,527.0,1.8503,0.0201,1825 2002,1719,71,346,619,4185
7712,934,302491,0,1825,1825,302491,2003,138.28,3632.67,0.0,0.0,0.732,0.0,0.0,0.55,410.558,527.0,1.8503,0.0201,1825 2003,1233,6,352,79,4264
9691,934,302491,0,1825,1825,302491,2004,2576.39,6209.06,0.0,0.0,0.732,0.0,0.0,0.55,410.558,527.0,1.8503,0.0201,1825 2004,1375,159,512,2620,6883
11670,934,302491,0,1825,1825,302491,2005,376.26,6585.32,0.0,0.0,0.732,0.0,0.0,0.55,410.558,527.0,1.8503,0.0201,1825 2005,1436,55,566,689,7572
13649,934,302491,0,1825,1825,302491,2006,2579.16,9164.48,0.0,0.0,0.732,0.0,0.0,0.55,410.558,527.0,1.8503,0.0201,1825 2006,2093,270,836,3383,10956
15628,934,302491,0,1825,1825,302491,2007,1358.07,10522.56,0.0,0.0,0.732,0.0,0.0,0.55,410.558,527.0,1.8503,0.0201,1825 2007,1716,107,943,1201,12157
17607,934,302491,0,1825,1825,302491,2008,1137.97,11660.53,0.0,0.0,0.732,0.0,0.0,0.55,410.558,527.0,1.8503,0.0201,1825 2008,1720,75,1019,1443,13599
19586,934,302491,0,1825,1825,302491,2009,500.61,12161.14,0.0,0.0,0.732,0.0,0.0,0.55,410.558,527.0,1.8503,0.0201,1825 2009,1933,51,1070,720,14319
21565,934,302491,0,1825,1825,302491,2010,2225.09,14386.23,0.0,0.0,0.732,0.0,0.0,0.55,410.558,527.0,1.8503,0.0201,1825 2010,2069,232,1302,2138,16457
23544,934,302491,0,1825,1825,302491,2011,1070.12,15456.35,0.0,0.0,0.732,0.0,0.0,0.55,410.558,527.0,1.8503,0.0201,1825 2011,1602,118,1420,1435,17892
25523,934,302491,0,1825,1825,302491,2012,2078.66,17535.01,0.0,0.0,0.732,0.0,0.0,0.55,410.558,527.0,1.8503,0.0201,1825 2012,1310,143,1563,1783,19675
27502,934,302491,0,1825,1825,302491,2013,2321.13,19856.14,0.0,0.0,0.732,0.0,0.0,0.55,410.558,527.0,1.8503,0.0201,1825 2013,1057,142,1705,2186,21861
29481,934,302491,0,1825,1825,302491,2014,3508.94,23365.09,0.0,0.0,0.732,0.0,0.0,0.55,410.558,527.0,1.8503,0.0201,1825 2014,1160,433,2137,4430,26291
31460,934,302491,0,1825,1825,302491,2015,3378.38,26743.47,0.0,0.0,0.732,0.0,0.0,0.55,410.558,527.0,1.8503,0.0201,1825 2015,1066,406,2544,3987,30277
33439,934,302491,0,1825,1825,302491,2016,5534.44,32277.91,0.0,0.0,0.732,0.0,0.0,0.55,410.558,527.0,1.8503,0.0201,1825 2016,1167,640,3184,6960,37237
35418,934,302491,0,1825,1825,302491,2017,4761.63,37039.54,0.0,0.0,0.732,0.0,0.0,0.55,410.558,527.0,1.8503,0.0201,1825 2017,1357,514,3697,6290,43527
37397,934,302491,0,1825,1825,302491,2018,8578.61,45618.14,0.0,0.0,0.732,0.0,0.0,0.55,410.558,527.0,1.8503,0.0201,1825 2018,1046,798,4496,9137,52664
