Unnamed: 0,ID,KML_ha,REDD,fid,polygon_ID,polygon_ha,year,def,defc,soil,pa,mine,conces,mm_ID,buf1k_def,buf1k_defc,buf10k_def,buf10k_defc,tree,access,dem,slope,fric,mm
30540,1650,193136,0,1650,747,117555.82,2012,295.55,4199.4,2.0,0.0,0.0,0.028,747 2012,55,166,411,1125,0.05,103.468,12.0411,0.5077,0.002,1763
33031,1650,193136,0,1650,747,117555.82,2013,182.99,4382.38,2.0,0.0,0.0,0.028,747 2013,11,177,245,1370,0.05,103.468,12.0411,0.5077,0.002,1657
35522,1650,193136,0,1650,747,117555.82,2014,277.61,4659.99,2.0,0.0,0.0,0.028,747 2014,58,235,709,2079,0.05,103.468,12.0411,0.5077,0.002,1565
38013,1650,193136,0,1650,747,117555.82,2015,383.42,5043.41,2.0,0.0,0.0,0.028,747 2015,21,256,622,2701,0.05,103.468,12.0411,0.5077,0.002,1261
40504,1650,193136,0,1650,747,117555.82,2016,310.51,5353.92,2.0,0.0,0.0,0.028,747 2016,77,332,938,3639,0.05,103.468,12.0411,0.5077,0.002,1401
42995,1650,193136,0,1650,747,117555.82,2017,282.84,5636.76,2.0,0.0,0.0,0.028,747 2017,39,372,1380,5019,0.05,103.468,12.0411,0.5077,0.002,1691
45486,1650,193136,0,1650,747,117555.82,2018,180.93,5817.69,2.0,0.0,0.0,0.028,747 2018,30,402,823,5842,0.05,103.468,12.0411,0.5077,0.002,1552
47977,1650,193136,0,1650,747,117555.82,2019,60.06,5877.75,2.0,0.0,0.0,0.028,747 2019,72,474,1369,7212,0.05,103.468,12.0411,0.5077,0.002,1175
50468,1650,193136,0,1650,747,117555.82,2020,138.62,6016.37,2.0,0.0,0.0,0.028,747 2020,39,513,920,8131,0.05,103.468,12.0411,0.5077,0.002,1438
3140,1650,193136,0,1650,748,126275.68,2001,9.23,9.23,2.25,0.131,0.0,0.0,748 2001,0,0,73,73,0.16,21.1937,14.1141,0.3922,0.002,1350
5631,1650,193136,0,1650,748,126275.68,2002,29.89,39.13,2.25,0.131,0.0,0.0,748 2002,2,2,281,354,0.16,21.1937,14.1141,0.3922,0.002,1256
8122,1650,193136,0,1650,748,126275.68,2003,114.86,153.98,2.25,0.131,0.0,0.0,748 2003,5,7,192,546,0.16,21.1937,14.1141,0.3922,0.002,1213
10613,1650,193136,0,1650,748,126275.68,2004,79.93,233.92,2.25,0.131,0.0,0.0,748 2004,4,11,274,820,0.16,21.1937,14.1141,0.3922,0.002,1121
13104,1650,193136,0,1650,748,126275.68,2005,38.88,272.8,2.25,0.131,0.0,0.0,748 2005,4,15,95,915,0.16,21.1937,14.1141,0.3922,0.002,1225
15595,1650,193136,0,1650,748,126275.68,2006,360.39,633.19,2.25,0.131,0.0,0.0,748 2006,27,42,565,1481,0.16,21.1937,14.1141,0.3922,0.002,1460
18086,1650,193136,0,1650,748,126275.68,2007,138.98,772.17,2.25,0.131,0.0,0.0,748 2007,42,84,311,1792,0.16,21.1937,14.1141,0.3922,0.002,1607
20577,1650,193136,0,1650,748,126275.68,2008,70.36,842.53,2.25,0.131,0.0,0.0,748 2008,3,87,205,1996,0.16,21.1937,14.1141,0.3922,0.002,1318
23068,1650,193136,0,1650,748,126275.68,2009,102.28,944.82,2.25,0.131,0.0,0.0,748 2009,27,114,578,2574,0.16,21.1937,14.1141,0.3922,0.002,1338
25559,1650,193136,0,1650,748,126275.68,2010,198.97,1143.79,2.25,0.131,0.0,0.0,748 2010,5,119,667,3242,0.16,21.1937,14.1141,0.3922,0.002,1180
28050,1650,193136,0,1650,748,126275.68,2011,101.46,1245.24,2.25,0.131,0.0,0.0,748 2011,64,183,359,3600,0.16,21.1937,14.1141,0.3922,0.002,1602
30541,1650,193136,0,1650,748,126275.68,2012,1025.44,2270.69,2.25,0.131,0.0,0.0,748 2012,132,315,1068,4668,0.16,21.1937,14.1141,0.3922,0.002,1377
33032,1650,193136,0,1650,748,126275.68,2013,32.91,2303.6,2.25,0.131,0.0,0.0,748 2013,22,337,275,4943,0.16,21.1937,14.1141,0.3922,0.002,1475
35523,1650,193136,0,1650,748,126275.68,2014,62.68,2366.28,2.25,0.131,0.0,0.0,748 2014,21,358,431,5374,0.16,21.1937,14.1141,0.3922,0.002,1286
38014,1650,193136,0,1650,748,126275.68,2015,41.69,2407.96,2.25,0.131,0.0,0.0,748 2015,31,388,824,6199,0.16,21.1937,14.1141,0.3922,0.002,1096
40505,1650,193136,0,1650,748,126275.68,2016,94.41,2502.38,2.25,0.131,0.0,0.0,748 2016,30,419,663,6862,0.16,21.1937,14.1141,0.3922,0.002,1265
42996,1650,193136,0,1650,748,126275.68,2017,104.23,2606.61,2.25,0.131,0.0,0.0,748 2017,123,541,1919,8781,0.16,21.1937,14.1141,0.3922,0.002,1215
45487,1650,193136,0,1650,748,126275.68,2018,81.74,2688.35,2.25,0.131,0.0,0.0,748 2018,97,638,1598,10379,0.16,21.1937,14.1141,0.3922,0.002,1194
47978,1650,193136,0,1650,748,126275.68,2019,55.15,2743.5,2.25,0.131,0.0,0.0,748 2019,20,658,1307,11686,0.16,21.1937,14.1141,0.3922,0.002,1083
50469,1650,193136,0,1650,748,126275.68,2020,72.33,2815.83,2.25,0.131,0.0,0.0,748 2020,49,707,1004,12690,0.16,21.1937,14.1141,0.3922,0.002,1227
3141,1650,193136,0,1650,749,166650.59,2001,1971.79,1971.79,2.0,0.156,0.026,0.071,749 2001,83,83,633,633,0.25,144.0,81.4863,0.8657,0.002,1573
5632,1650,193136,0,1650,749,166650.59,2002,7345.06,9316.85,2.0,0.156,0.026,0.071,749 2002,223,306,2381,3014,0.25,144.0,81.4863,0.8657,0.002,1493
8123,1650,193136,0,1650,749,166650.59,2003,8618.98,17935.82,2.0,0.156,0.026,0.071,749 2003,250,556,3907,6921,0.25,144.0,81.4863,0.8657,0.002,1619
10614,1650,193136,0,1650,749,166650.59,2004,6990.08,24925.91,2.0,0.156,0.026,0.071,749 2004,219,775,4113,11035,0.25,144.0,81.4863,0.8657,0.002,1432
13105,1650,193136,0,1650,749,166650.59,2005,3140.82,28066.73,2.0,0.156,0.026,0.071,749 2005,223,997,4742,15776,0.25,144.0,81.4863,0.8657,0.002,1427
15596,1650,193136,0,1650,749,166650.59,2006,2883.88,30950.61,2.0,0.156,0.026,0.071,749 2006,205,1203,2471,18247,0.25,144.0,81.4863,0.8657,0.002,1790
18087,1650,193136,0,1650,749,166650.59,2007,2496.6,33447.21,2.0,0.156,0.026,0.071,749 2007,175,1378,2799,21046,0.25,144.0,81.4863,0.8657,0.002,1920
20578,1650,193136,0,1650,749,166650.59,2008,294.94,33742.15,2.0,0.156,0.026,0.071,749 2008,78,1456,1167,22214,0.25,144.0,81.4863,0.8657,0.002,1738
23069,1650,193136,0,1650,749,166650.59,2009,4448.48,38190.63,2.0,0.156,0.026,0.071,749 2009,559,2015,6864,29078,0.25,144.0,81.4863,0.8657,0.002,1699
25560,1650,193136,0,1650,749,166650.59,2010,18900.78,57091.42,2.0,0.156,0.026,0.071,749 2010,792,2808,14169,43247,0.25,144.0,81.4863,0.8657,0.002,1733
28051,1650,193136,0,1650,749,166650.59,2011,697.5,57788.92,2.0,0.156,0.026,0.071,749 2011,214,3022,1163,44410,0.25,144.0,81.4863,0.8657,0.002,1983
30542,1650,193136,0,1650,749,166650.59,2012,1024.33,58813.24,2.0,0.156,0.026,0.071,749 2012,139,3160,2262,46672,0.25,144.0,81.4863,0.8657,0.002,1579
33033,1650,193136,0,1650,749,166650.59,2013,1803.16,60616.4,2.0,0.156,0.026,0.071,749 2013,149,3309,1482,48154,0.25,144.0,81.4863,0.8657,0.002,1902
35524,1650,193136,0,1650,749,166650.59,2014,1134.26,61750.66,2.0,0.156,0.026,0.071,749 2014,60,3369,1386,49540,0.25,144.0,81.4863,0.8657,0.002,1653
38015,1650,193136,0,1650,749,166650.59,2015,204.56,61955.21,2.0,0.156,0.026,0.071,749 2015,56,3426,676,50216,0.25,144.0,81.4863,0.8657,0.002,1430
40506,1650,193136,0,1650,749,166650.59,2016,87.2,62042.41,2.0,0.156,0.026,0.071,749 2016,45,3471,1148,51363,0.25,144.0,81.4863,0.8657,0.002,1543
42997,1650,193136,0,1650,749,166650.59,2017,144.53,62186.94,2.0,0.156,0.026,0.071,749 2017,214,3685,1468,52831,0.25,144.0,81.4863,0.8657,0.002,1416
45488,1650,193136,0,1650,749,166650.59,2018,99.97,62286.91,2.0,0.156,0.026,0.071,749 2018,26,3711,372,53203,0.25,144.0,81.4863,0.8657,0.002,1636
47979,1650,193136,0,1650,749,166650.59,2019,267.31,62554.22,2.0,0.156,0.026,0.071,749 2019,150,3860,1239,54442,0.25,144.0,81.4863,0.8657,0.002,1383
50470,1650,193136,0,1650,749,166650.59,2020,155.43,62709.65,2.0,0.156,0.026,0.071,749 2020,107,3967,1197,55639,0.25,144.0,81.4863,0.8657,0.002,1727
3142,1650,193136,0,1650,750,199167.35,2001,47.89,47.89,2.0,0.185,0.207,0.012,750 2001,13,13,129,129,0.4,109.5532,107.3539,1.366,0.002,1776
5633,1650,193136,0,1650,750,199167.35,2002,178.57,226.46,2.0,0.185,0.207,0.012,750 2002,59,72,651,780,0.4,109.5532,107.3539,1.366,0.002,1703
8124,1650,193136,0,1650,750,199167.35,2003,3488.92,3715.38,2.0,0.185,0.207,0.012,750 2003,171,243,1637,2417,0.4,109.5532,107.3539,1.366,0.002,1756
10615,1650,193136,0,1650,750,199167.35,2004,1627.61,5342.99,2.0,0.185,0.207,0.012,750 2004,289,532,2815,5232,0.4,109.5532,107.3539,1.366,0.002,1610
13106,1650,193136,0,1650,750,199167.35,2005,1363.36,6706.36,2.0,0.185,0.207,0.012,750 2005,281,813,2155,7387,0.4,109.5532,107.3539,1.366,0.002,1637
15597,1650,193136,0,1650,750,199167.35,2006,936.0,7642.36,2.0,0.185,0.207,0.012,750 2006,111,924,989,8376,0.4,109.5532,107.3539,1.366,0.002,1966
18088,1650,193136,0,1650,750,199167.35,2007,1079.61,8721.96,2.0,0.185,0.207,0.012,750 2007,159,1084,1377,9753,0.4,109.5532,107.3539,1.366,0.002,2366
20579,1650,193136,0,1650,750,199167.35,2008,4264.95,12986.91,2.0,0.185,0.207,0.012,750 2008,188,1271,1358,11112,0.4,109.5532,107.3539,1.366,0.002,1801
23070,1650,193136,0,1650,750,199167.35,2009,3716.54,16703.45,2.0,0.185,0.207,0.012,750 2009,396,1667,3593,14704,0.4,109.5532,107.3539,1.366,0.002,1841
25561,1650,193136,0,1650,750,199167.35,2010,7375.36,24078.81,2.0,0.185,0.207,0.012,750 2010,583,2250,5823,20527,0.4,109.5532,107.3539,1.366,0.002,1862
28052,1650,193136,0,1650,750,199167.35,2011,4608.23,28687.04,2.0,0.185,0.207,0.012,750 2011,287,2538,1927,22454,0.4,109.5532,107.3539,1.366,0.002,2177
30543,1650,193136,0,1650,750,199167.35,2012,10671.5,39358.54,2.0,0.185,0.207,0.012,750 2012,672,3209,4981,27435,0.4,109.5532,107.3539,1.366,0.002,1827
33034,1650,193136,0,1650,750,199167.35,2013,1410.38,40768.92,2.0,0.185,0.207,0.012,750 2013,101,3311,1583,29018,0.4,109.5532,107.3539,1.366,0.002,2120
35525,1650,193136,0,1650,750,199167.35,2014,3159.07,43927.99,2.0,0.185,0.207,0.012,750 2014,203,3513,2071,31089,0.4,109.5532,107.3539,1.366,0.002,1852
38016,1650,193136,0,1650,750,199167.35,2015,2269.44,46197.43,2.0,0.185,0.207,0.012,750 2015,132,3645,1290,32379,0.4,109.5532,107.3539,1.366,0.002,1655
40507,1650,193136,0,1650,750,199167.35,2016,1871.65,48069.08,2.0,0.185,0.207,0.012,750 2016,255,3900,3249,35627,0.4,109.5532,107.3539,1.366,0.002,1767
42998,1650,193136,0,1650,750,199167.35,2017,934.4,49003.48,2.0,0.185,0.207,0.012,750 2017,142,4042,1223,36850,0.4,109.5532,107.3539,1.366,0.002,1650
45489,1650,193136,0,1650,750,199167.35,2018,901.1,49904.58,2.0,0.185,0.207,0.012,750 2018,185,4227,1060,37910,0.4,109.5532,107.3539,1.366,0.002,1797
47980,1650,193136,0,1650,750,199167.35,2019,2077.4,51981.98,2.0,0.185,0.207,0.012,750 2019,173,4401,1763,39673,0.4,109.5532,107.3539,1.366,0.002,1697
50471,1650,193136,0,1650,750,199167.35,2020,2019.7,54001.68,2.0,0.185,0.207,0.012,750 2020,264,4664,2385,42058,0.4,109.5532,107.3539,1.366,0.002,1988
3143,1650,193136,0,1650,751,199550.35,2001,1027.12,1027.12,2.2,0.696,0.447,0.329,751 2001,137,137,1334,1334,0.58,186.6164,72.406,1.0541,0.002,1639
5634,1650,193136,0,1650,751,199550.35,2002,734.21,1761.33,2.2,0.696,0.447,0.329,751 2002,73,210,1091,2425,0.58,186.6164,72.406,1.0541,0.002,1488
8125,1650,193136,0,1650,751,199550.35,2003,932.28,2693.61,2.2,0.696,0.447,0.329,751 2003,172,381,1483,3908,0.58,186.6164,72.406,1.0541,0.002,1445
10616,1650,193136,0,1650,751,199550.35,2004,1249.44,3943.05,2.2,0.696,0.447,0.329,751 2004,203,584,1780,5688,0.58,186.6164,72.406,1.0541,0.002,1345
13107,1650,193136,0,1650,751,199550.35,2005,1383.22,5326.27,2.2,0.696,0.447,0.329,751 2005,137,721,1311,6999,0.58,186.6164,72.406,1.0541,0.002,1379
15598,1650,193136,0,1650,751,199550.35,2006,1304.6,6630.87,2.2,0.696,0.447,0.329,751 2006,95,816,1782,8781,0.58,186.6164,72.406,1.0541,0.002,1706
18089,1650,193136,0,1650,751,199550.35,2007,907.48,7538.35,2.2,0.696,0.447,0.329,751 2007,85,901,952,9733,0.58,186.6164,72.406,1.0541,0.002,1870
20580,1650,193136,0,1650,751,199550.35,2008,1392.53,8930.89,2.2,0.696,0.447,0.329,751 2008,119,1020,1695,11428,0.58,186.6164,72.406,1.0541,0.002,1437
23071,1650,193136,0,1650,751,199550.35,2009,1199.79,10130.68,2.2,0.696,0.447,0.329,751 2009,71,1091,1331,12759,0.58,186.6164,72.406,1.0541,0.002,1588
25562,1650,193136,0,1650,751,199550.35,2010,2926.04,13056.72,2.2,0.696,0.447,0.329,751 2010,346,1437,4632,17391,0.58,186.6164,72.406,1.0541,0.002,1303
28053,1650,193136,0,1650,751,199550.35,2011,8359.76,21416.48,2.2,0.696,0.447,0.329,751 2011,861,2298,5843,23234,0.58,186.6164,72.406,1.0541,0.002,1843
30544,1650,193136,0,1650,751,199550.35,2012,10580.24,31996.72,2.2,0.696,0.447,0.329,751 2012,351,2650,3815,27049,0.58,186.6164,72.406,1.0541,0.002,1526
33035,1650,193136,0,1650,751,199550.35,2013,13603.07,45599.79,2.2,0.696,0.447,0.329,751 2013,405,3054,3769,30818,0.58,186.6164,72.406,1.0541,0.002,1598
35526,1650,193136,0,1650,751,199550.35,2014,8309.41,53909.2,2.2,0.696,0.447,0.329,751 2014,388,3442,3613,34431,0.58,186.6164,72.406,1.0541,0.002,1513
38017,1650,193136,0,1650,751,199550.35,2015,4777.69,58686.89,2.2,0.696,0.447,0.329,751 2015,331,3774,3914,38345,0.58,186.6164,72.406,1.0541,0.002,1215
40508,1650,193136,0,1650,751,199550.35,2016,6574.92,65261.8,2.2,0.696,0.447,0.329,751 2016,451,4225,5194,43539,0.58,186.6164,72.406,1.0541,0.002,1365
42999,1650,193136,0,1650,751,199550.35,2017,4489.21,69751.01,2.2,0.696,0.447,0.329,751 2017,208,4433,3334,46873,0.58,186.6164,72.406,1.0541,0.002,1381
45490,1650,193136,0,1650,751,199550.35,2018,3753.0,73504.01,2.2,0.696,0.447,0.329,751 2018,270,4703,3780,50654,0.58,186.6164,72.406,1.0541,0.002,1417
47981,1650,193136,0,1650,751,199550.35,2019,5010.8,78514.81,2.2,0.696,0.447,0.329,751 2019,418,5121,5740,56393,0.58,186.6164,72.406,1.0541,0.002,1161
50472,1650,193136,0,1650,751,199550.35,2020,4457.87,82972.67,2.2,0.696,0.447,0.329,751 2020,433,5554,5549,61942,0.58,186.6164,72.406,1.0541,0.002,1379
3144,1650,193136,0,1650,752,181056.42,2001,154.1,154.1,2.0,0.001,0.017,0.076,752 2001,33,33,414,414,0.08,53.0,40.4873,0.7803,0.002,2224
5635,1650,193136,0,1650,752,181056.42,2002,778.69,932.79,2.0,0.001,0.017,0.076,752 2002,134,167,1825,2238,0.08,53.0,40.4873,0.7803,0.002,2007
8126,1650,193136,0,1650,752,181056.42,2003,713.33,1646.11,2.0,0.001,0.017,0.076,752 2003,161,328,2401,4639,0.08,53.0,40.4873,0.7803,0.002,1903
10617,1650,193136,0,1650,752,181056.42,2004,939.17,2585.29,2.0,0.001,0.017,0.076,752 2004,187,515,3396,8035,0.08,53.0,40.4873,0.7803,0.002,1872
13108,1650,193136,0,1650,752,181056.42,2005,717.41,3302.7,2.0,0.001,0.017,0.076,752 2005,182,697,3553,11588,0.08,53.0,40.4873,0.7803,0.002,1871
15599,1650,193136,0,1650,752,181056.42,2006,663.38,3966.08,2.0,0.001,0.017,0.076,752 2006,55,752,1783,13371,0.08,53.0,40.4873,0.7803,0.002,2313
18090,1650,193136,0,1650,752,181056.42,2007,569.04,4535.12,2.0,0.001,0.017,0.076,752 2007,129,881,1217,14588,0.08,53.0,40.4873,0.7803,0.002,2874
20581,1650,193136,0,1650,752,181056.42,2008,688.62,5223.74,2.0,0.001,0.017,0.076,752 2008,283,1164,3325,17913,0.08,53.0,40.4873,0.7803,0.002,1812
23072,1650,193136,0,1650,752,181056.42,2009,932.33,6156.07,2.0,0.001,0.017,0.076,752 2009,212,1376,2067,19980,0.08,53.0,40.4873,0.7803,0.002,2195
25563,1650,193136,0,1650,752,181056.42,2010,1429.24,7585.31,2.0,0.001,0.017,0.076,752 2010,465,1841,6063,26043,0.08,53.0,40.4873,0.7803,0.002,1722
28054,1650,193136,0,1650,752,181056.42,2011,480.66,8065.97,2.0,0.001,0.017,0.076,752 2011,78,1919,2330,28373,0.08,53.0,40.4873,0.7803,0.002,2574
30545,1650,193136,0,1650,752,181056.42,2012,293.0,8358.97,2.0,0.001,0.017,0.076,752 2012,160,2080,1260,29633,0.08,53.0,40.4873,0.7803,0.002,2272
33036,1650,193136,0,1650,752,181056.42,2013,250.02,8608.99,2.0,0.001,0.017,0.076,752 2013,49,2129,636,30269,0.08,53.0,40.4873,0.7803,0.002,2144
35527,1650,193136,0,1650,752,181056.42,2014,479.74,9088.73,2.0,0.001,0.017,0.076,752 2014,129,2258,1288,31557,0.08,53.0,40.4873,0.7803,0.002,2150
38018,1650,193136,0,1650,752,181056.42,2015,406.31,9495.03,2.0,0.001,0.017,0.076,752 2015,48,2306,978,32534,0.08,53.0,40.4873,0.7803,0.002,1644
40509,1650,193136,0,1650,752,181056.42,2016,705.24,10200.28,2.0,0.001,0.017,0.076,752 2016,163,2469,2230,34764,0.08,53.0,40.4873,0.7803,0.002,1819
43000,1650,193136,0,1650,752,181056.42,2017,1609.05,11809.33,2.0,0.001,0.017,0.076,752 2017,190,2658,3025,37789,0.08,53.0,40.4873,0.7803,0.002,2140
45491,1650,193136,0,1650,752,181056.42,2018,1079.02,12888.35,2.0,0.001,0.017,0.076,752 2018,75,2733,1459,39248,0.08,53.0,40.4873,0.7803,0.002,2050
47982,1650,193136,0,1650,752,181056.42,2019,1038.16,13926.51,2.0,0.001,0.017,0.076,752 2019,158,2891,2123,41371,0.08,53.0,40.4873,0.7803,0.002,1669
50473,1650,193136,0,1650,752,181056.42,2020,690.44,14616.95,2.0,0.001,0.017,0.076,752 2020,91,2982,1635,43006,0.08,53.0,40.4873,0.7803,0.002,1904
3145,1650,193136,0,1650,753,199885.62,2001,404.66,404.66,2.286,0.141,0.435,0.326,753 2001,57,57,609,609,0.42,236.5977,89.51,1.3669,0.0125,1772
5636,1650,193136,0,1650,753,199885.62,2002,998.59,1403.26,2.286,0.141,0.435,0.326,753 2002,79,136,1448,2057,0.42,236.5977,89.51,1.3669,0.0125,1623
8127,1650,193136,0,1650,753,199885.62,2003,1393.74,2797.0,2.286,0.141,0.435,0.326,753 2003,111,247,1119,3176,0.42,236.5977,89.51,1.3669,0.0125,1581
10618,1650,193136,0,1650,753,199885.62,2004,953.05,3750.05,2.286,0.141,0.435,0.326,753 2004,49,296,430,3607,0.42,236.5977,89.51,1.3669,0.0125,1478
13109,1650,193136,0,1650,753,199885.62,2005,583.79,4333.84,2.286,0.141,0.435,0.326,753 2005,34,330,465,4072,0.42,236.5977,89.51,1.3669,0.0125,1484
15600,1650,193136,0,1650,753,199885.62,2006,728.8,5062.64,2.286,0.141,0.435,0.326,753 2006,29,359,713,4784,0.42,236.5977,89.51,1.3669,0.0125,1835
18091,1650,193136,0,1650,753,199885.62,2007,999.22,6061.86,2.286,0.141,0.435,0.326,753 2007,32,392,703,5487,0.42,236.5977,89.51,1.3669,0.0125,1926
20582,1650,193136,0,1650,753,199885.62,2008,487.33,6549.18,2.286,0.141,0.435,0.326,753 2008,10,402,231,5718,0.42,236.5977,89.51,1.3669,0.0125,1538
23073,1650,193136,0,1650,753,199885.62,2009,765.04,7314.22,2.286,0.141,0.435,0.326,753 2009,19,421,323,6042,0.42,236.5977,89.51,1.3669,0.0125,1683
25564,1650,193136,0,1650,753,199885.62,2010,1238.67,8552.89,2.286,0.141,0.435,0.326,753 2010,34,455,546,6588,0.42,236.5977,89.51,1.3669,0.0125,1396
28055,1650,193136,0,1650,753,199885.62,2011,990.72,9543.61,2.286,0.141,0.435,0.326,753 2011,62,517,417,7005,0.42,236.5977,89.51,1.3669,0.0125,1982
30546,1650,193136,0,1650,753,199885.62,2012,1299.15,10842.76,2.286,0.141,0.435,0.326,753 2012,76,593,1701,8707,0.42,236.5977,89.51,1.3669,0.0125,1614
33037,1650,193136,0,1650,753,199885.62,2013,3856.89,14699.65,2.286,0.141,0.435,0.326,753 2013,188,781,2779,11485,0.42,236.5977,89.51,1.3669,0.0125,1684
35528,1650,193136,0,1650,753,199885.62,2014,5033.4,19733.05,2.286,0.141,0.435,0.326,753 2014,450,1231,3086,14571,0.42,236.5977,89.51,1.3669,0.0125,1633
38019,1650,193136,0,1650,753,199885.62,2015,3534.91,23267.96,2.286,0.141,0.435,0.326,753 2015,359,1590,3494,18066,0.42,236.5977,89.51,1.3669,0.0125,1297
40510,1650,193136,0,1650,753,199885.62,2016,3201.64,26469.6,2.286,0.141,0.435,0.326,753 2016,449,2039,4680,22746,0.42,236.5977,89.51,1.3669,0.0125,1473
43001,1650,193136,0,1650,753,199885.62,2017,1783.34,28252.95,2.286,0.141,0.435,0.326,753 2017,133,2172,2010,24756,0.42,236.5977,89.51,1.3669,0.0125,1461
45492,1650,193136,0,1650,753,199885.62,2018,2740.02,30992.97,2.286,0.141,0.435,0.326,753 2018,214,2386,2261,27016,0.42,236.5977,89.51,1.3669,0.0125,1513
47983,1650,193136,0,1650,753,199885.62,2019,3897.25,34890.21,2.286,0.141,0.435,0.326,753 2019,329,2715,3439,30455,0.42,236.5977,89.51,1.3669,0.0125,1423
50474,1650,193136,0,1650,753,199885.62,2020,3620.58,38510.79,2.286,0.141,0.435,0.326,753 2020,274,2988,3832,34287,0.42,236.5977,89.51,1.3669,0.0125,1469
3146,1650,193136,0,1650,754,199690.11,2001,30.72,30.72,2.0,0.987,0.225,0.081,754 2001,3,3,221,221,0.24,338.5183,140.3345,1.059,0.0124,2492
5637,1650,193136,0,1650,754,199690.11,2002,39.77,70.49,2.0,0.987,0.225,0.081,754 2002,5,9,122,343,0.24,338.5183,140.3345,1.059,0.0124,2481
8128,1650,193136,0,1650,754,199690.11,2003,12.0,82.48,2.0,0.987,0.225,0.081,754 2003,4,12,148,491,0.24,338.5183,140.3345,1.059,0.0124,2061
10619,1650,193136,0,1650,754,199690.11,2004,49.77,132.25,2.0,0.987,0.225,0.081,754 2004,34,47,463,954,0.24,338.5183,140.3345,1.059,0.0124,2039
13110,1650,193136,0,1650,754,199690.11,2005,63.68,195.92,2.0,0.987,0.225,0.081,754 2005,4,51,416,1370,0.24,338.5183,140.3345,1.059,0.0124,2141
15601,1650,193136,0,1650,754,199690.11,2006,136.62,332.55,2.0,0.987,0.225,0.081,754 2006,16,68,616,1986,0.24,338.5183,140.3345,1.059,0.0124,2620
18092,1650,193136,0,1650,754,199690.11,2007,123.46,456.01,2.0,0.987,0.225,0.081,754 2007,19,86,606,2592,0.24,338.5183,140.3345,1.059,0.0124,2537
20583,1650,193136,0,1650,754,199690.11,2008,233.08,689.09,2.0,0.987,0.225,0.081,754 2008,16,102,904,3496,0.24,338.5183,140.3345,1.059,0.0124,1951
23074,1650,193136,0,1650,754,199690.11,2009,671.91,1361.0,2.0,0.987,0.225,0.081,754 2009,22,124,973,4469,0.24,338.5183,140.3345,1.059,0.0124,2366
25565,1650,193136,0,1650,754,199690.11,2010,517.93,1878.93,2.0,0.987,0.225,0.081,754 2010,40,163,1650,6119,0.24,338.5183,140.3345,1.059,0.0124,1808
28056,1650,193136,0,1650,754,199690.11,2011,134.38,2013.31,2.0,0.987,0.225,0.081,754 2011,29,192,2051,8170,0.24,338.5183,140.3345,1.059,0.0124,2654
30547,1650,193136,0,1650,754,199690.11,2012,851.27,2864.58,2.0,0.987,0.225,0.081,754 2012,220,412,3628,11798,0.24,338.5183,140.3345,1.059,0.0124,2175
33038,1650,193136,0,1650,754,199690.11,2013,930.16,3794.74,2.0,0.987,0.225,0.081,754 2013,343,755,3089,14887,0.24,338.5183,140.3345,1.059,0.0124,2159
35529,1650,193136,0,1650,754,199690.11,2014,1326.0,5120.74,2.0,0.987,0.225,0.081,754 2014,263,1019,3066,17953,0.24,338.5183,140.3345,1.059,0.0124,2195
38020,1650,193136,0,1650,754,199690.11,2015,1503.88,6624.62,2.0,0.987,0.225,0.081,754 2015,231,1249,2729,20682,0.24,338.5183,140.3345,1.059,0.0124,1589
40511,1650,193136,0,1650,754,199690.11,2016,1223.57,7848.19,2.0,0.987,0.225,0.081,754 2016,219,1469,2542,23224,0.24,338.5183,140.3345,1.059,0.0124,2046
43002,1650,193136,0,1650,754,199690.11,2017,2250.77,10098.95,2.0,0.987,0.225,0.081,754 2017,423,1892,3238,26462,0.24,338.5183,140.3345,1.059,0.0124,2116
45493,1650,193136,0,1650,754,199690.11,2018,2300.64,12399.6,2.0,0.987,0.225,0.081,754 2018,220,2112,2815,29277,0.24,338.5183,140.3345,1.059,0.0124,2107
47984,1650,193136,0,1650,754,199690.11,2019,1777.58,14177.17,2.0,0.987,0.225,0.081,754 2019,200,2312,1963,31240,0.24,338.5183,140.3345,1.059,0.0124,1799
50475,1650,193136,0,1650,754,199690.11,2020,1189.12,15366.29,2.0,0.987,0.225,0.081,754 2020,79,2391,1091,32331,0.24,338.5183,140.3345,1.059,0.0124,1984
3147,1650,193136,0,1650,755,198573.98,2001,57.49,57.49,2.333,0.0,0.0,0.103,755 2001,62,62,144,144,0.05,38.0,21.0,0.5563,0.002,1933
5638,1650,193136,0,1650,755,198573.98,2002,325.08,382.57,2.333,0.0,0.0,0.103,755 2002,187,249,608,751,0.05,38.0,21.0,0.5563,0.002,1738
8129,1650,193136,0,1650,755,198573.98,2003,467.99,850.56,2.333,0.0,0.0,0.103,755 2003,62,312,917,1669,0.05,38.0,21.0,0.5563,0.002,1648
10620,1650,193136,0,1650,755,198573.98,2004,67.13,917.68,2.333,0.0,0.0,0.103,755 2004,44,356,1378,3046,0.05,38.0,21.0,0.5563,0.002,1614
13111,1650,193136,0,1650,755,198573.98,2005,43.84,961.52,2.333,0.0,0.0,0.103,755 2005,17,373,1098,4144,0.05,38.0,21.0,0.5563,0.002,1647
15602,1650,193136,0,1650,755,198573.98,2006,78.5,1040.02,2.333,0.0,0.0,0.103,755 2006,50,424,818,4962,0.05,38.0,21.0,0.5563,0.002,2042
